year,month,day,hour,temperature,dew,sealevelpressure,wind dir,wind speed,cloud,one,six,score
2011,1,13,17,10,-70,0,80,20,0,0,0,3
2011,1,13,18,19,-62,10254,110,30,8,0,0,3
2011,1,13,19,0,-60,0,0,0,0,0,0,3
2011,1,13,20,10,-60,0,40,10,0,0,0,3
2011,1,13,21,18,-39,10241,70,20,7,0,0,3
2011,1,13,22,0,-50,0,30,10,0,0,0,3
2011,1,13,23,10,-40,0,30,10,0,0,0,3
2011,1,14,0,15,-32,10260,360,20,8,0,0,3
2011,1,14,1,30,-20,0,50,30,0,0,0,3
2011,1,14,2,40,-20,0,60,40,0,0,0,3
2011,1,14,3,60,-5,10264,90,50,6,0,0,4
2011,1,14,4,60,-10,0,70,50,0,0,0,4
2011,1,14,5,70,-10,0,70,60,0,0,0,4
2011,1,14,6,75,0,10239,90,60,7,0,0,4
2011,1,14,7,70,-10,0,70,40,0,0,0,4
2011,1,14,8,70,-10,0,60,40,0,0,0,4
2011,1,14,9,63,-9,10265,70,40,8,0,0,4
2011,1,14,10,60,-20,0,60,40,0,0,0,4
2011,1,14,11,50,-20,0,70,40,0,0,0,3
2011,1,14,12,50,-59,10290,40,30,7,0,0,3
2011,1,14,13,50,-60,0,50,30,0,0,0,3
2011,1,14,14,40,-50,0,20,20,0,0,0,3
2011,1,14,15,23,-38,10310,340,10,5,0,0,3
2011,1,14,16,20,-40,0,360,20,0,0,0,3
2011,1,14,17,20,-40,0,360,20,0,0,0,3
2011,1,14,18,10,-35,10322,20,30,0,0,0,3
2011,1,14,19,0,-40,0,340,10,0,0,0,3
2011,1,14,20,-10,-40,0,350,20,0,0,0,3
2011,1,14,21,-2,-44,10335,340,80,0,0,0,3
2011,1,14,22,0,-50,0,10,40,0,0,0,3
2011,1,14,23,0,-50,0,20,40,4,0,0,3
2011,1,15,0,-12,-69,10370,20,50,4,0,0,3
2011,1,15,1,0,-80,0,10,40,0,0,0,3
2011,1,15,2,10,-90,0,20,40,0,0,0,3
2011,1,15,3,15,-110,10376,20,40,0,0,0,3
2011,1,15,4,20,-140,0,350,50,0,0,0,3
2011,1,15,5,20,-150,0,10,50,0,0,0,3
2011,1,15,6,24,-177,10357,360,90,0,0,0,3
2011,1,15,7,20,-180,0,360,50,0,0,0,3
2011,1,15,8,20,-190,0,360,40,0,0,0,3
2011,1,15,9,1,-163,10360,360,50,0,0,0,3
2011,1,15,10,-10,-160,0,10,20,0,0,0,3
2011,1,15,11,-20,-150,0,50,30,0,0,0,3
2011,1,15,12,-29,-156,10366,340,20,0,0,0,3
2011,1,15,13,-30,-150,0,20,20,0,0,0,3
2011,1,15,14,-30,-150,0,40,20,0,0,0,3
2011,1,15,15,-53,-180,10376,90,10,0,0,0,3
2011,1,15,16,-60,-160,0,100,20,0,0,0,3
2011,1,15,17,-60,-170,0,140,10,0,0,0,3
2011,1,15,18,-77,-154,10378,20,10,0,0,0,3
2011,1,15,19,-80,-150,0,40,10,0,0,0,3
2011,1,15,20,-80,-160,0,50,20,0,0,0,3
2011,1,15,21,-93,-148,10369,360,20,0,0,0,3
2011,1,15,22,-100,-130,0,240,10,0,0,0,3
2011,1,15,23,-100,-130,0,0,0,0,0,0,3
2011,1,16,0,-70,-145,10378,40,10,0,0,0,3
2011,1,16,1,-50,-160,0,50,40,0,0,0,3
2011,1,16,2,-40,-170,0,80,30,0,0,0,3
2011,1,16,3,-25,-198,10377,360,30,0,0,0,3
2011,1,16,4,-20,-180,0,0,20,0,0,0,3
2011,1,16,5,-10,-200,0,0,20,0,0,0,3
2011,1,16,6,3,-206,10352,340,30,0,0,0,3
2011,1,16,7,0,-230,0,0,20,0,0,0,3
2011,1,16,8,0,-220,0,50,20,0,0,0,3
2011,1,16,9,-8,-204,10358,40,30,0,0,0,3
2011,1,16,10,-20,-200,0,40,20,0,0,0,3
2011,1,16,11,-30,-180,0,50,20,0,0,0,3
2011,1,16,12,-37,-184,10370,70,10,0,0,0,3
2011,1,16,13,-50,-160,0,60,20,0,0,0,3
2011,1,16,14,-60,-150,0,60,30,0,0,0,3
2011,1,16,15,-48,-141,10362,70,20,0,0,0,3
2011,1,16,16,-70,-140,0,0,0,0,0,0,3
2011,1,16,17,-80,-120,0,360,10,0,0,0,3
2011,1,16,18,-49,-125,10372,90,30,0,0,0,3
2011,1,16,19,-80,-110,0,10,10,0,0,0,3
2011,1,16,20,-70,-100,0,0,10,0,0,0,3
2011,1,16,21,-54,-113,10361,140,10,5,0,0,3
2011,1,16,22,-70,-110,0,110,10,0,0,0,3
2011,1,16,23,-70,-110,0,310,10,0,0,0,3
2011,1,17,0,-46,-127,10375,90,10,2,0,0,3
2011,1,17,1,-40,-120,0,80,30,0,0,0,3
2011,1,17,2,-20,-140,0,100,40,0,0,0,3
2011,1,17,3,-10,-126,10366,110,40,7,0,0,3
2011,1,17,4,-10,-130,0,90,30,0,0,0,3
2011,1,17,5,0,-130,0,70,30,0,0,0,3
2011,1,17,6,4,-140,10342,140,30,7,0,0,3
2011,1,17,7,0,-140,0,80,30,0,0,0,3
2011,1,17,8,10,-140,0,80,30,0,0,0,3
2011,1,17,9,5,-128,10332,140,30,7,0,0,3
2011,1,17,10,0,-140,0,100,30,0,0,0,3
2011,1,17,11,0,-130,0,110,20,0,0,0,3
2011,1,17,12,-1,-118,10338,110,10,8,0,0,3
2011,1,17,13,0,-110,0,110,20,0,0,0,3
2011,1,17,14,0,-110,0,90,20,0,0,0,3
2011,1,17,15,-3,-111,10329,70,20,8,0,0,3
2011,1,17,16,-10,-100,0,50,10,0,0,0,3
2011,1,17,17,-10,-100,0,50,10,0,0,0,3
2011,1,17,18,-4,-114,10325,70,30,8,0,0,3
2011,1,17,19,-10,-100,0,50,20,0,0,0,3
2011,1,17,20,-10,-80,0,60,30,0,0,0,3
2011,1,17,21,-8,-72,10319,90,30,8,0,0,3
2011,1,17,22,-10,-70,0,60,30,0,0,0,3
2011,1,17,23,-10,-60,0,70,30,2,0,0,3
2011,1,18,0,-21,-46,10332,70,20,8,0,-1,3
2011,1,18,1,-20,-50,0,70,50,8,0,0,3
2011,1,18,2,-20,-40,0,90,40,4,0,0,3
2011,1,18,3,-17,-50,10345,90,30,8,0,0,3
2011,1,18,4,-20,-50,0,60,50,4,0,0,3
2011,1,18,5,-20,-40,0,60,40,8,0,0,3
2011,1,18,6,-17,-34,10317,40,30,8,0,8,3
2011,1,18,7,-20,-40,0,60,30,8,0,0,3
2011,1,18,8,-20,-40,0,40,30,7,0,0,3
2011,1,18,9,-15,-43,10317,70,30,8,0,0,3
2011,1,18,10,-20,-50,0,60,30,7,0,0,3
2011,1,18,11,-20,-50,0,80,30,7,0,0,3
2011,1,18,12,-17,-37,10327,70,20,8,0,-1,3
2011,1,18,13,-20,-50,0,50,20,7,0,0,3
2011,1,18,14,-20,-50,0,60,20,7,0,0,3
2011,1,18,15,-18,-38,10322,40,20,8,0,0,3
2011,1,18,16,-20,-40,0,50,20,7,0,0,3
2011,1,18,17,-20,-40,0,50,20,7,0,0,3
2011,1,18,18,-21,-34,10325,20,20,8,0,-1,3
2011,1,18,19,-20,-40,0,40,20,8,0,0,3
2011,1,18,20,-20,-40,0,30,20,8,0,0,3
2011,1,18,21,-23,-33,10320,360,30,8,0,0,3
2011,1,18,22,-20,-40,0,60,30,8,0,0,3
2011,1,18,23,-20,-40,0,50,30,8,0,0,3
2011,1,19,0,-20,-37,10328,360,30,8,0,3,3
2011,1,19,1,-20,-40,0,60,30,8,0,0,3
2011,1,19,2,-20,-40,0,50,20,8,0,0,3
2011,1,19,3,-5,-29,10326,90,30,8,0,0,3
2011,1,19,4,0,-30,0,70,50,7,0,0,3
2011,1,19,5,0,-30,0,70,50,7,0,0,3
2011,1,19,6,8,-28,10300,90,50,8,0,-1,3
2011,1,19,7,10,-30,0,80,50,8,0,0,3
2011,1,19,8,10,-30,0,80,40,8,0,0,3
2011,1,19,9,12,-29,10305,70,20,8,0,0,3
2011,1,19,10,0,-20,0,60,20,8,0,0,3
2011,1,19,11,0,-20,0,110,20,8,0,0,3
2011,1,19,12,7,-34,10309,40,10,8,0,0,3
2011,1,19,13,0,-20,0,110,20,8,0,0,3
2011,1,19,14,0,-20,0,120,20,8,0,0,3
2011,1,19,15,1,-15,10304,90,10,8,0,0,3
2011,1,19,16,0,-20,0,70,30,8,0,0,3
2011,1,19,17,0,-20,0,60,30,8,0,0,3
2011,1,19,18,-6,-14,10296,90,40,8,0,5,3
2011,1,19,19,-10,-20,0,70,60,8,0,0,3
2011,1,19,20,-10,-20,0,60,50,8,0,0,3
2011,1,19,21,-12,-19,10303,70,30,8,0,0,3
2011,1,19,22,-20,-30,0,60,70,8,0,0,3
2011,1,19,23,-20,-30,0,60,40,8,0,0,3
2011,1,20,0,-16,-24,10307,70,30,8,0,30,3
2011,1,20,1,-20,-30,0,60,50,8,0,0,3
2011,1,20,2,-10,-30,0,80,50,8,0,0,3
2011,1,20,3,-7,-31,10311,90,30,8,0,0,3
2011,1,20,4,-10,-30,0,70,40,8,0,0,3
2011,1,20,5,-10,-30,0,60,30,8,0,0,3
2011,1,20,6,-3,-19,10294,220,10,8,0,5,3
2011,1,20,7,-10,-30,0,60,20,8,0,0,3
2011,1,20,8,-10,-20,0,30,20,8,0,0,3
2011,1,20,9,-9,-22,10292,20,20,8,0,0,3
2011,1,20,10,-10,-30,0,50,20,8,0,0,3
2011,1,20,11,-10,-30,0,40,20,8,0,0,3
2011,1,20,12,-9,-23,10299,90,10,8,0,3,3
2011,1,20,13,-10,-30,0,20,10,8,0,0,3
2011,1,20,14,-10,-30,0,20,20,8,0,0,3
2011,1,20,15,-11,-22,10304,360,30,8,0,0,3
2011,1,20,16,-10,-30,0,20,20,8,0,0,3
2011,1,20,17,-20,-40,0,40,30,8,0,0,3
2011,1,20,18,-16,-24,10303,360,30,8,0,5,3
2011,1,20,19,-20,-40,0,360,20,8,0,0,3
